poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
86471,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,9.5,,3/7/24,3/13/24,,"",,,,,194844,1748,a,r,a-r,,3/20/24 16:27,"",https://www.ipsos.com/en-us/2024-race-president-remains-tied-between-former-president-trump-and-president-biden,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,62.0
86471,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,9.5,,3/7/24,3/13/24,,"",,,,,194844,1748,a,r,a-r,,3/20/24 16:27,"",https://www.ipsos.com/en-us/2024-race-president-remains-tied-between-former-president-trump-and-president-biden,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,19.0
86460,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,3/8/24,3/11/24,,"",,,,,194557,342,rv,r,rv-r,,3/13/24 10:11,"",https://www.usatoday.com/story/news/politics/elections/2024/03/13/poll-trump-leads-biden/72933453007/,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,80.7
86460,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,3/8/24,3/11/24,,"",,,,,194557,342,rv,r,rv-r,,3/13/24 10:11,"",https://www.usatoday.com/story/news/politics/elections/2024/03/13/poll-trump-leads-biden/72933453007/,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,15.2
86460,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,3/8/24,3/11/24,,"",,,,,194559,356,rv,d,rv-d,,3/13/24 10:11,"",https://www.usatoday.com/story/news/politics/elections/2024/03/13/poll-trump-leads-biden/72933453007/,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Biden,19368,Joe Biden,73.6
86460,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,3/8/24,3/11/24,,"",,,,,194559,356,rv,d,rv-d,,3/13/24 10:11,"",https://www.usatoday.com/story/news/politics/elections/2024/03/13/poll-trump-leads-biden/72933453007/,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,1.69
86460,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,3/8/24,3/11/24,,"",,,,,194559,356,rv,d,rv-d,,3/13/24 10:11,"",https://www.usatoday.com/story/news/politics/elections/2024/03/13/poll-trump-leads-biden/72933453007/,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Phillips,31103,Dean Phillips,0.28
86469,460,SurveyUSA,2103,Ohio Northern University,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,8.0,Ohio,3/6/24,3/11/24,,"",,,,,194639,373,lv,d,lv-d,,3/14/24 09:45,"",https://www.onu.edu/northern-poll,"",,,8864,2024,U.S. President,0,,3/19/24,primary,false,false,,DEM,Biden,19368,Joe Biden,86.0
86469,460,SurveyUSA,2103,Ohio Northern University,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,8.0,Ohio,3/6/24,3/11/24,,"",,,,,194639,373,lv,d,lv-d,,3/14/24 09:45,"",https://www.onu.edu/northern-poll,"",,,8864,2024,U.S. President,0,,3/19/24,primary,false,false,,DEM,Phillips,31103,Dean Phillips,5.0
86461,1102,Emerson,"293,960,1185,2057,2101,2102",WCMH-TV Columbus | The Hill | Nexstar | Fox 8 (WJW) | WKBN-TV | WDTN,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Ohio,3/7/24,3/10/24,,"",,,,,194558,443,lv,r,lv-r,,3/13/24 10:11,"",https://emersoncollegepolling.com/ohio-2024-poll-dolan-26-moreno-23-larose-16-32-undecided-in-gop-primary/,"",,,8865,2024,U.S. President,0,,3/19/24,primary,false,false,,REP,Trump,16651,Donald Trump,82.9
86461,1102,Emerson,"293,960,1185,2057,2101,2102",WCMH-TV Columbus | The Hill | Nexstar | Fox 8 (WJW) | WKBN-TV | WDTN,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Ohio,3/7/24,3/10/24,,"",,,,,194558,443,lv,r,lv-r,,3/13/24 10:11,"",https://emersoncollegepolling.com/ohio-2024-poll-dolan-26-moreno-23-larose-16-32-undecided-in-gop-primary/,"",,,8865,2024,U.S. President,0,,3/19/24,primary,false,false,,REP,Haley,16640,Nikki Haley,12.7
86461,1102,Emerson,"293,960,1185,2057,2101,2102",WCMH-TV Columbus | The Hill | Nexstar | Fox 8 (WJW) | WKBN-TV | WDTN,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Ohio,3/7/24,3/10/24,,"",,,,,194560,301,lv,d,lv-d,,3/13/24 10:11,"",https://emersoncollegepolling.com/ohio-2024-poll-dolan-26-moreno-23-larose-16-32-undecided-in-gop-primary/,"",,,8864,2024,U.S. President,0,,3/19/24,primary,false,false,,DEM,Biden,19368,Joe Biden,90.5
86461,1102,Emerson,"293,960,1185,2057,2101,2102",WCMH-TV Columbus | The Hill | Nexstar | Fox 8 (WJW) | WKBN-TV | WDTN,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Ohio,3/7/24,3/10/24,,"",,,,,194560,301,lv,d,lv-d,,3/13/24 10:11,"",https://emersoncollegepolling.com/ohio-2024-poll-dolan-26-moreno-23-larose-16-32-undecided-in-gop-primary/,"",,,8864,2024,U.S. President,0,,3/19/24,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,0.7
86461,1102,Emerson,"293,960,1185,2057,2101,2102",WCMH-TV Columbus | The Hill | Nexstar | Fox 8 (WJW) | WKBN-TV | WDTN,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7.0,Ohio,3/7/24,3/10/24,,"",,,,,194560,301,lv,d,lv-d,,3/13/24 10:11,"",https://emersoncollegepolling.com/ohio-2024-poll-dolan-26-moreno-23-larose-16-32-undecided-in-gop-primary/,"",,,8864,2024,U.S. President,0,,3/19/24,primary,false,false,,DEM,Phillips,31103,Dean Phillips,1.4
86302,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,,3/5/24,3/6/24,,"",,,,,194213,540,lv,d,lv-d,,3/7/24 12:38,"",https://emersoncollegepolling.com/march-2024-national-poll-trump-45-biden-45haley-primary-voters-break-for-biden-over-trump-in-general-election/,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Biden,19368,Joe Biden,77.4
86302,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,,3/5/24,3/6/24,,"",,,,,194213,540,lv,d,lv-d,,3/7/24 12:38,"",https://emersoncollegepolling.com/march-2024-national-poll-trump-45-biden-45haley-primary-voters-break-for-biden-over-trump-in-general-election/,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Phillips,31103,Dean Phillips,3.8
86302,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,,3/5/24,3/6/24,,"",,,,,194213,540,lv,d,lv-d,,3/7/24 12:38,"",https://emersoncollegepolling.com/march-2024-national-poll-trump-45-biden-45haley-primary-voters-break-for-biden-over-trump-in-general-election/,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,3.4
86302,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,,3/5/24,3/6/24,,"",,,,,194214,578,lv,r,lv-r,,3/7/24 12:38,"",https://emersoncollegepolling.com/march-2024-national-poll-trump-45-biden-45haley-primary-voters-break-for-biden-over-trump-in-general-election/,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,80.5
86302,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,,3/5/24,3/6/24,,"",,,,,194214,578,lv,r,lv-r,,3/7/24 12:38,"",https://emersoncollegepolling.com/march-2024-national-poll-trump-45-biden-45haley-primary-voters-break-for-biden-over-trump-in-general-election/,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,14.5
86297,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,3/3/24,3/5/24,,"",,,,,194170,638,a,r,a-r,,3/6/24 11:06,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_nmFBeqb.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,74.0
86297,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,3/3/24,3/5/24,,"",,,,,194170,638,a,r,a-r,,3/6/24 11:06,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_nmFBeqb.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,13.0
86297,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,3/3/24,3/5/24,,"",,,,,194171,601,rv,r,rv-r,,3/6/24 11:06,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_nmFBeqb.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,76.0
86297,568,YouGov,352,Economist,YouGov,391,YouGov,2.9,-1.1,Online Panel,9.0,,3/3/24,3/5/24,,"",,,,,194171,601,rv,r,rv-r,,3/6/24 11:06,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_nmFBeqb.pdf,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,15.0
86301,1102,Emerson,"960,1185",The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email/Text-to-Web,7.0,Indiana,3/2/24,3/5/24,,"",,,,,194193,526,lv,r,lv-r,,3/7/24 09:29,"",https://emersoncollegepolling.com/indiana-2024-poll-sen-braun-leads-gop-primary-for-governor-at-34-43-undecided/,"",,,8799,2024,U.S. President,0,,5/7/24,primary,false,false,,REP,Trump,16651,Donald Trump,78.3
86301,1102,Emerson,"960,1185",The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Email/Text-to-Web,7.0,Indiana,3/2/24,3/5/24,,"",,,,,194193,526,lv,r,lv-r,,3/7/24 09:29,"",https://emersoncollegepolling.com/indiana-2024-poll-sen-braun-leads-gop-primary-for-governor-at-34-43-undecided/,"",,,8799,2024,U.S. President,0,,5/7/24,primary,false,false,,REP,Haley,16640,Nikki Haley,13.6
86264,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,3/1/24,3/3/24,,"",,,,,194061,3804,lv,r,lv-r,TRUE,3/4/24 19:46,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,82.0
86264,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,,3/1/24,3/3/24,,"",,,,,194061,3804,lv,r,lv-r,TRUE,3/4/24 19:46,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,17.0
86304,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Alabama,2/29/24,3/3/24,,"",,,,,194225,138,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8754,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,70.6
86304,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Alabama,2/29/24,3/3/24,,"",,,,,194225,138,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8754,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,19.4
86304,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Alabama,2/29/24,3/3/24,,"",,,,,194233,118,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8754,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,79.7
86304,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Alabama,2/29/24,3/3/24,,"",,,,,194233,118,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8754,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,20.3
86305,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,California,2/29/24,3/3/24,,"",,,,,194226,338,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8764,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,64.4
86305,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,California,2/29/24,3/3/24,,"",,,,,194226,338,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8764,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,21.0
86305,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,California,2/29/24,3/3/24,,"",,,,,194234,283,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8764,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,75.5
86305,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,California,2/29/24,3/3/24,,"",,,,,194234,283,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8764,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,24.5
86305,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,California,2/29/24,3/3/24,,"",,,,,194266,347,rv,d,rv-d,,3/7/24 15:32,"",https://www.faupolling.com/march4-2024/,"",false,,8763,2024,U.S. President,0,,3/5/24,primary,false,false,,DEM,Biden,19368,Joe Biden,86.1
86305,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,California,2/29/24,3/3/24,,"",,,,,194266,347,rv,d,rv-d,,3/7/24 15:32,"",https://www.faupolling.com/march4-2024/,"",false,,8763,2024,U.S. President,0,,3/5/24,primary,false,false,,DEM,Phillips,31103,Dean Phillips,4.4
86306,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Colorado,2/29/24,3/3/24,,"",,,,,194227,103,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8767,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,68.0
86306,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Colorado,2/29/24,3/3/24,,"",,,,,194227,103,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8767,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,25.3
86307,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Massachusetts,2/29/24,3/3/24,,"",,,,,194228,109,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8813,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,59.4
86307,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Massachusetts,2/29/24,3/3/24,,"",,,,,194228,109,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8813,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,34.1
86307,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Massachusetts,2/29/24,3/3/24,,"",,,,,194267,115,rv,d,rv-d,,3/7/24 15:32,"",https://www.faupolling.com/march4-2024/,"",false,,8812,2024,U.S. President,0,,3/5/24,primary,false,false,,DEM,Biden,19368,Joe Biden,84.8
86307,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Massachusetts,2/29/24,3/3/24,,"",,,,,194267,115,rv,d,rv-d,,3/7/24 15:32,"",https://www.faupolling.com/march4-2024/,"",false,,8812,2024,U.S. President,0,,3/5/24,primary,false,false,,DEM,Phillips,31103,Dean Phillips,2.7
86308,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,North Carolina,2/29/24,3/3/24,,"",,,,,194229,155,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8841,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,72.2
86308,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,North Carolina,2/29/24,3/3/24,,"",,,,,194229,155,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8841,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,21.1
86308,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,North Carolina,2/29/24,3/3/24,,"",,,,,194235,137,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8841,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,76.9
86308,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,North Carolina,2/29/24,3/3/24,,"",,,,,194235,137,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8841,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,23.1
86309,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Tennessee,2/29/24,3/3/24,,"",,,,,194230,161,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8888,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,78.1
86309,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Tennessee,2/29/24,3/3/24,,"",,,,,194230,161,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8888,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,15.7
86309,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Tennessee,2/29/24,3/3/24,,"",,,,,194236,146,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8888,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,83.4
86309,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Tennessee,2/29/24,3/3/24,,"",,,,,194236,146,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8888,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,16.6
86310,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Texas,2/29/24,3/3/24,,"",,,,,194231,262,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,74.2
86310,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Texas,2/29/24,3/3/24,,"",,,,,194231,262,rv,r,rv-r,,3/7/24 15:12,"",https://www.faupolling.com/march4-2024/,"",false,,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,18.7
86310,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Texas,2/29/24,3/3/24,,"",,,,,194237,238,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,79.4
86310,1801,Florida Atlantic University/Mainstreet Research,"","",Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,IVR/Text-to-Web,6.0,Texas,2/29/24,3/3/24,,"",,,,,194237,238,lv,r,lv-r,,3/7/24 15:13,"",https://www.faupolling.com/march4-2024/,"",false,,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,20.6
